epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
87,0.522124,0.099060,0.954036,0.983529,0.982547,0.968537,03:46
88,0.572523,0.095630,0.953188,0.983897,0.982781,0.968263,03:46
89,0.593424,0.098725,0.952430,0.985326,0.982570,0.968189,03:46
90,0.512228,0.098043,0.953615,0.985793,0.982418,0.968860,03:46
91,0.544919,0.094643,0.953262,0.985795,0.984038,0.969089,03:46
92,0.579558,0.093881,0.954691,0.984791,0.978782,0.968239,03:46
93,0.511695,0.094089,0.957228,0.985102,0.982624,0.970546,03:46
94,0.493770,0.096961,0.954675,0.985164,0.982193,0.969177,03:46
95,0.560290,0.093310,0.955971,0.984756,0.985161,0.970465,03:46
96,0.539271,0.093364,0.957574,0.984390,0.984324,0.970965,03:46
97,0.550957,0.093130,0.956974,0.983983,0.984560,0.970623,03:46
98,0.518739,0.093878,0.956154,0.984404,0.983146,0.969964,03:46
99,0.599566,0.091662,0.956068,0.984429,0.982035,0.969650,03:46
100,0.593790,0.091479,0.956932,0.984167,0.984609,0.970660,03:46
101,0.537959,0.093638,0.957919,0.984595,0.983425,0.970964,03:46
102,0.521983,0.093909,0.955026,0.985402,0.985981,0.970359,03:46
103,0.488752,0.092576,0.956457,0.985855,0.984434,0.970801,03:46
104,0.568458,0.093253,0.956952,0.984754,0.983499,0.970540,03:46
105,0.607132,0.093099,0.956386,0.985161,0.980407,0.969585,03:46
106,0.541381,0.091255,0.956885,0.984433,0.984389,0.970648,03:46
107,0.494328,0.090978,0.956362,0.986122,0.983712,0.970640,03:46
108,0.513108,0.091779,0.957375,0.983949,0.983193,0.970473,03:46
109,0.597963,0.091025,0.958227,0.985108,0.984289,0.971463,03:46
110,0.585846,0.089588,0.959615,0.984615,0.984672,0.972129,03:46
111,0.548510,0.090019,0.957330,0.985067,0.983021,0.970687,03:46
112,0.521421,0.089815,0.957964,0.985846,0.983369,0.971286,03:46
113,0.600179,0.089241,0.959485,0.985480,0.983803,0.972063,03:46
114,0.572940,0.089779,0.958377,0.985565,0.983783,0.971525,03:46
115,0.639580,0.090509,0.954987,0.985045,0.985439,0.970114,03:46
116,0.568423,0.091643,0.956652,0.985073,0.985252,0.970907,03:46
117,0.530862,0.090697,0.956462,0.985014,0.984161,0.970525,03:47
118,0.519110,0.089970,0.956729,0.986178,0.985152,0.971197,03:46
119,0.489590,0.090426,0.955532,0.985928,0.984268,0.970315,03:46
120,0.641691,0.089264,0.956558,0.985249,0.983569,0.970483,03:47
121,0.471808,0.089399,0.957690,0.985623,0.983610,0.971153,03:46
122,0.522536,0.089267,0.956937,0.985109,0.982847,0.970457,03:46
123,0.582996,0.089359,0.956828,0.985103,0.983162,0.970480,03:47
124,0.573519,0.088788,0.955260,0.985423,0.983539,0.969870,03:46
125,0.465942,0.089185,0.956682,0.984977,0.982842,0.970296,03:46
126,0.550152,0.090331,0.956656,0.985870,0.984404,0.970896,03:47
127,0.531960,0.088599,0.958682,0.984299,0.984056,0.971430,03:47
128,0.572682,0.090306,0.957639,0.985030,0.983383,0.970923,03:46
129,0.526317,0.088286,0.958674,0.984964,0.984755,0.971767,03:46
130,0.518860,0.088085,0.957225,0.985519,0.985141,0.971277,03:46
131,0.548094,0.088419,0.956704,0.984801,0.984157,0.970592,03:46
132,0.484614,0.088519,0.957072,0.986172,0.982695,0.970753,03:46
133,0.505375,0.087690,0.959377,0.985662,0.984622,0.972259,03:47
134,0.513771,0.088911,0.959392,0.985533,0.983982,0.972075,03:46
135,0.503639,0.088128,0.959588,0.985308,0.982917,0.971850,03:46
136,0.477446,0.085767,0.959671,0.985588,0.985755,0.972671,03:46
137,0.527227,0.088189,0.958878,0.985241,0.985046,0.972011,03:46
138,0.432219,0.088947,0.959027,0.985757,0.985376,0.972297,03:46
139,0.498775,0.088161,0.956686,0.985519,0.986131,0.971255,03:46
140,0.487682,0.086953,0.958341,0.986030,0.984134,0.971711,03:46
141,0.511778,0.087306,0.957709,0.985454,0.986078,0.971738,03:46
142,0.493309,0.087638,0.959243,0.985595,0.985732,0.972453,03:46
143,0.520948,0.087315,0.958350,0.985897,0.985450,0.972012,03:47
144,0.628427,0.088291,0.958094,0.985340,0.985620,0.971787,03:46
145,0.495621,0.087814,0.956763,0.985874,0.985641,0.971260,03:46
146,0.413645,0.088893,0.959021,0.986354,0.984967,0.972341,03:46
147,0.427235,0.087639,0.958877,0.985520,0.984542,0.971954,03:46
148,0.512469,0.087528,0.957998,0.985759,0.984177,0.971483,03:46
149,0.535991,0.087344,0.958138,0.985888,0.984152,0.971579,03:46
150,0.546876,0.088631,0.959055,0.985011,0.984419,0.971885,03:46
151,0.439571,0.087829,0.958815,0.985543,0.984238,0.971853,03:47
152,0.491628,0.086635,0.959439,0.985481,0.984434,0.972198,03:46
153,0.505277,0.086827,0.960188,0.986023,0.984662,0.972766,03:46
154,0.544294,0.087959,0.959320,0.985340,0.984252,0.972058,03:46
155,0.544529,0.087810,0.959061,0.985403,0.983269,0.971699,03:46
156,0.523447,0.087615,0.959898,0.985898,0.984175,0.972467,03:46
157,0.470973,0.087278,0.958812,0.985930,0.983673,0.971806,03:46
158,0.544470,0.086578,0.959473,0.985841,0.983774,0.972140,03:46
159,0.542819,0.086307,0.959551,0.985861,0.984454,0.972354,03:46
160,0.541794,0.086889,0.960034,0.986001,0.984302,0.972593,03:46
161,0.435651,0.087504,0.960078,0.986238,0.984551,0.972736,03:46
162,0.492512,0.087088,0.959424,0.985716,0.984833,0.972349,03:46
163,0.495624,0.087047,0.959530,0.986342,0.984971,0.972593,03:46
164,0.530824,0.086625,0.959725,0.985676,0.984173,0.972325,03:46
165,0.532275,0.086146,0.960247,0.986047,0.984378,0.972730,03:46
166,0.464590,0.086772,0.960270,0.986208,0.984047,0.972699,03:46
167,0.496231,0.085883,0.960124,0.985913,0.984047,0.972552,03:46
168,0.508149,0.085717,0.960803,0.985633,0.984425,0.972916,03:46
169,0.558999,0.086572,0.959291,0.985646,0.983712,0.971985,03:46
170,0.550602,0.087298,0.960751,0.986209,0.984375,0.973021,03:46
171,0.500446,0.086795,0.958662,0.986023,0.983724,0.971768,03:46
172,0.489218,0.086827,0.959828,0.985938,0.984044,0.972409,03:46
173,0.573091,0.087079,0.959460,0.985899,0.984539,0.972339,03:46
174,0.540473,0.087796,0.958933,0.985608,0.983566,0.971760,03:46
175,0.529637,0.086098,0.959730,0.986153,0.984281,0.972474,03:47
176,0.518830,0.086834,0.960272,0.985818,0.984308,0.972668,03:46
177,0.527879,0.085504,0.960421,0.986042,0.983851,0.972684,03:46
178,0.596192,0.085755,0.959281,0.985873,0.984435,0.972218,03:46
179,0.552188,0.086195,0.960761,0.986004,0.984532,0.973014,03:46
