epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
0,1.303129,1.111300,0.312926,0.728568,0.595701,0.487530,05:10
1,0.477061,0.362804,0.797056,0.920727,0.866273,0.845278,05:09
2,0.433944,0.445542,0.799151,0.872766,0.701332,0.793100,05:09
3,3.235445,16.550911,0.005952,0.090909,0.142857,0.061418,05:09
