epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
0,1.653393,0.438188,0.806819,0.935324,0.892600,0.860391,04:29
1,1.435668,0.288251,0.896558,0.956335,0.895697,0.911287,04:33
2,1.313557,0.193730,0.926057,0.970128,0.949825,0.943017,04:31
3,1.217374,0.171004,0.933893,0.969342,0.953290,0.947605,04:31
4,1.128223,0.157106,0.940835,0.973014,0.941517,0.949050,04:31
5,1.058728,0.143091,0.944994,0.977353,0.966246,0.958397,04:31
6,1.027819,0.135721,0.943655,0.976000,0.966044,0.957338,04:33
7,0.989474,0.146196,0.945634,0.979271,0.968453,0.959748,04:32
8,0.955130,0.122984,0.949633,0.980390,0.970602,0.962565,04:33
9,0.940846,0.121644,0.951017,0.981241,0.962848,0.961531,04:32
10,0.907997,0.119355,0.951227,0.981791,0.964471,0.962179,04:33
11,0.884820,0.121090,0.951330,0.980771,0.962209,0.961410,04:32
12,0.868763,0.115586,0.951714,0.980576,0.956514,0.960129,04:31
13,0.861801,0.117620,0.953602,0.983690,0.959429,0.962581,04:32
14,0.839132,0.112358,0.955414,0.981440,0.969675,0.965486,04:31
15,0.828265,0.109422,0.952903,0.983145,0.979082,0.967008,04:32
16,0.807740,0.114929,0.952779,0.982980,0.974039,0.965644,04:31
17,0.806193,0.108620,0.954704,0.982850,0.971702,0.965990,04:32
18,0.802138,0.104522,0.955695,0.981505,0.974087,0.966745,04:32
19,0.776725,0.107596,0.953760,0.982218,0.974146,0.965971,04:32
20,0.775463,0.102485,0.956755,0.983157,0.971443,0.967027,04:34
21,0.766691,0.103281,0.955244,0.984993,0.976555,0.968009,04:32
22,0.761609,0.104021,0.955256,0.982870,0.972941,0.966581,04:35
23,0.755493,0.105069,0.956476,0.982634,0.974346,0.967483,04:31
24,0.741062,0.101816,0.957963,0.983524,0.968365,0.966953,04:32
25,0.734611,0.099353,0.957760,0.983053,0.976111,0.968671,04:33
26,0.720574,0.099696,0.955950,0.983736,0.974279,0.967479,04:32
27,0.730712,0.101354,0.955824,0.982212,0.971160,0.966255,04:32
28,0.716491,0.103728,0.957344,0.985676,0.964403,0.966192,04:35
29,0.721398,0.101593,0.957851,0.985209,0.979328,0.970060,04:33
30,0.708033,0.097069,0.960017,0.984437,0.974298,0.969692,04:32
31,0.714770,0.100667,0.956274,0.985046,0.974802,0.968099,04:32
32,0.702386,0.099993,0.957243,0.983021,0.971713,0.967305,04:32
33,0.693036,0.097781,0.959883,0.983363,0.973019,0.969037,04:32
34,0.694177,0.098176,0.956995,0.984955,0.973244,0.968047,04:33
35,0.690682,0.098636,0.958082,0.984998,0.974765,0.968982,04:32
36,0.683972,0.098893,0.955447,0.983615,0.973305,0.966953,04:33
37,0.656352,0.093340,0.961340,0.984886,0.976740,0.971076,04:33
38,0.654210,0.093250,0.959479,0.984653,0.973996,0.969402,04:33
39,0.643065,0.092465,0.960148,0.985064,0.970426,0.968946,04:33
40,0.643525,0.092771,0.961134,0.984405,0.974878,0.970388,04:33
41,0.645643,0.093721,0.959966,0.984653,0.974226,0.969703,04:33
42,0.641424,0.092296,0.961769,0.985457,0.975711,0.971176,04:33
43,0.631047,0.094023,0.960644,0.985557,0.974669,0.970378,04:34
44,0.627590,0.093795,0.960238,0.985246,0.976284,0.970502,04:32
45,0.634277,0.092980,0.961308,0.985150,0.974101,0.970467,04:33
