epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
0,1.607923,0.743280,0.597503,0.872396,0.842743,0.727536,08:14
1,1.322312,0.408651,0.827291,0.936070,0.905877,0.874132,08:10
2,1.249863,0.368533,0.865028,0.952132,0.912443,0.898658,08:10
3,1.213750,0.350336,0.892841,0.960473,0.924851,0.917751,08:12
4,1.150938,0.324009,0.896505,0.965569,0.934691,0.923318,08:11
5,1.141999,0.268603,0.908498,0.963246,0.955100,0.933835,08:13
6,1.123400,0.259895,0.918585,0.970728,0.932672,0.935142,08:13
7,1.093452,0.230998,0.924023,0.972558,0.955672,0.944069,08:12
8,1.062149,0.216511,0.922516,0.975204,0.960424,0.945165,08:13
9,1.083665,0.217331,0.918662,0.972647,0.967049,0.944255,08:13
10,1.071531,0.265296,0.928601,0.975916,0.958601,0.947930,08:13
11,1.053552,0.197170,0.929081,0.971638,0.960294,0.947524,08:13
12,1.029913,0.198182,0.931615,0.978719,0.954001,0.948987,08:13
13,1.028944,0.181127,0.928508,0.977302,0.965702,0.950005,08:12
14,1.029928,0.193589,0.936886,0.979263,0.968581,0.955404,08:13
15,1.026326,0.176595,0.937963,0.979857,0.966376,0.955540,08:14
16,0.991387,0.165725,0.936454,0.979183,0.959580,0.952918,08:13
17,0.995519,0.164545,0.938736,0.979796,0.966115,0.955846,08:12
18,0.990902,0.197173,0.941039,0.977661,0.965831,0.956392,08:12
19,0.978064,0.159092,0.944076,0.981525,0.967565,0.959310,08:12
20,0.966352,0.188056,0.937252,0.978119,0.966864,0.954872,08:14
21,0.970070,0.204754,0.941774,0.979033,0.963179,0.956440,08:11
22,0.967696,0.236860,0.941593,0.979999,0.967875,0.957765,08:13
23,0.928037,0.189561,0.945142,0.979519,0.973936,0.960934,08:12
24,0.953783,0.224437,0.939319,0.983054,0.972048,0.958435,08:12
25,0.973730,0.232597,0.945576,0.981029,0.959166,0.957837,08:12
26,0.973589,0.223988,0.947977,0.981022,0.975511,0.963122,08:14
27,0.961320,0.211506,0.949086,0.981565,0.957640,0.959344,08:13
28,0.937354,0.240658,0.946204,0.979890,0.966533,0.959707,08:14
29,0.935043,0.219557,0.949491,0.982344,0.976683,0.964502,08:13
30,0.953698,0.235833,0.946233,0.981222,0.969206,0.960724,08:13
31,0.871425,0.186607,0.953930,0.983021,0.975616,0.966624,08:12
32,0.870304,0.189220,0.952590,0.983414,0.971884,0.965120,08:13
33,0.895206,0.195622,0.954672,0.984812,0.973645,0.966950,08:13
34,0.868639,0.183519,0.951717,0.984335,0.971941,0.964927,08:13
35,0.845163,0.115978,0.954279,0.985202,0.977983,0.967935,08:11
36,0.849157,0.190291,0.952650,0.982632,0.971166,0.964775,08:12
37,0.883200,0.206957,0.954166,0.984797,0.971170,0.966075,08:14
38,0.840201,0.203341,0.954608,0.984229,0.972012,0.966364,08:12
39,0.863892,0.196316,0.952163,0.982111,0.970560,0.964249,08:12
40,0.848505,0.145922,0.953480,0.983505,0.974215,0.966170,08:12
41,0.828730,0.190533,0.953965,0.984217,0.972880,0.966257,08:12
42,0.866864,0.177826,0.956213,0.985577,0.969405,0.966852,08:13
43,0.830007,0.195887,0.954639,0.983115,0.975631,0.967006,08:14
44,0.867634,0.210986,0.955504,0.984133,0.969139,0.966070,08:14
45,0.832577,0.193648,0.955440,0.982639,0.970576,0.966024,08:13
46,0.864223,0.198240,0.956456,0.984311,0.973623,0.967712,08:14
47,0.827803,0.194687,0.957377,0.986222,0.971079,0.968014,08:13
48,0.810241,0.161283,0.958559,0.985667,0.973183,0.968992,08:12
49,0.844011,0.206662,0.955489,0.986458,0.973958,0.967848,08:12
50,0.813180,0.185642,0.957071,0.985413,0.974229,0.968446,08:13
51,0.818204,0.172050,0.956893,0.985305,0.976377,0.968867,08:12
52,0.827415,0.192295,0.958603,0.984562,0.973921,0.968922,08:11
53,0.844406,0.228791,0.957326,0.985469,0.969711,0.967458,08:12
54,0.815360,0.199773,0.958130,0.984338,0.973258,0.968464,08:12
55,0.804777,0.185686,0.956333,0.985347,0.972174,0.967547,08:13
