epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
87,0.691770,0.127450,0.950524,0.981655,0.962379,0.961271,07:31
88,0.696629,0.115984,0.950839,0.984031,0.967630,0.963335,07:32
89,0.694674,0.132211,0.945139,0.982730,0.954223,0.956808,07:32
90,0.693784,0.125038,0.947538,0.982828,0.961373,0.959819,07:32
91,0.681851,0.120549,0.951037,0.984419,0.968362,0.963714,07:32
92,0.668117,0.118903,0.952793,0.984247,0.972340,0.965543,07:32
93,0.683833,0.120069,0.952455,0.983407,0.961335,0.962413,07:31
94,0.676452,0.119323,0.953033,0.984833,0.965646,0.964136,07:32
95,0.673759,0.114593,0.951150,0.984945,0.968965,0.964053,07:32
96,0.670236,0.122798,0.952082,0.985110,0.967670,0.964236,07:32
97,0.658154,0.117609,0.955345,0.981986,0.966598,0.964818,07:31
98,0.665833,0.107606,0.953445,0.984231,0.971140,0.965565,07:31
99,0.656937,0.112504,0.953640,0.982397,0.967610,0.964322,07:32
100,0.655352,0.112784,0.950899,0.983725,0.969423,0.963736,07:32
101,0.647684,0.112022,0.954376,0.985019,0.963253,0.964256,07:32
102,0.659130,0.111792,0.951551,0.984959,0.973313,0.965343,07:32
103,0.666704,0.110307,0.953743,0.985098,0.972925,0.966377,07:32
104,0.652135,0.108652,0.955073,0.984673,0.968549,0.965842,07:32
105,0.665099,0.112960,0.950313,0.984608,0.970673,0.963977,07:32
106,0.641833,0.105659,0.955430,0.983129,0.967237,0.965307,07:32
107,0.648846,0.110214,0.954435,0.985284,0.973263,0.966854,07:31
108,0.643118,0.110421,0.950153,0.985002,0.968608,0.963479,07:32
109,0.643215,0.109050,0.955515,0.984240,0.974951,0.967555,07:32
110,0.649004,0.108730,0.954258,0.984971,0.975017,0.967126,07:31
111,0.653870,0.110590,0.950706,0.984469,0.968342,0.963556,07:32
112,0.633453,0.107060,0.954388,0.985270,0.973611,0.966914,07:32
113,0.636551,0.106255,0.952641,0.985716,0.972290,0.965822,07:33
114,0.644175,0.106535,0.953540,0.983520,0.973770,0.966093,07:33
115,0.635988,0.108496,0.953349,0.984888,0.975041,0.966657,07:35
116,0.633900,0.104924,0.954384,0.984633,0.971822,0.966306,07:32
117,0.617158,0.105695,0.955514,0.984151,0.974960,0.967535,07:31
118,0.619640,0.106025,0.955129,0.985279,0.971712,0.966812,07:38
119,0.637999,0.103942,0.955468,0.985218,0.970532,0.966672,07:33
120,0.634252,0.102337,0.955458,0.985461,0.971458,0.966959,07:32
121,0.630954,0.105581,0.956501,0.984889,0.969435,0.966832,07:32
122,0.626992,0.102941,0.956315,0.985583,0.969495,0.966927,07:32
