epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
87,0.442592,0.090676,0.955251,0.985542,0.977435,0.968369,05:18
88,0.445015,0.090871,0.954691,0.985327,0.971986,0.966674,05:19
89,0.474292,0.086967,0.955920,0.984586,0.971571,0.966999,05:20
90,0.433068,0.085808,0.957642,0.986289,0.970496,0.968017,05:17
91,0.443906,0.086986,0.957707,0.986244,0.973126,0.968696,05:18
92,0.435795,0.088254,0.956119,0.986882,0.975091,0.968553,05:19
93,0.439482,0.087010,0.957916,0.985692,0.971737,0.968315,05:18
94,0.431378,0.085242,0.956582,0.986856,0.975179,0.968800,05:19
95,0.434848,0.086943,0.957495,0.986116,0.974277,0.968845,05:20
96,0.433716,0.088470,0.956717,0.986373,0.972309,0.968029,05:19
97,0.432514,0.088344,0.956614,0.986012,0.967493,0.966683,05:18
98,0.439900,0.087742,0.955573,0.985593,0.970690,0.966857,05:19
99,0.429059,0.087161,0.957819,0.986029,0.970034,0.967925,05:18
100,0.425184,0.087098,0.956225,0.986614,0.973274,0.968085,05:19
101,0.435502,0.087079,0.958545,0.985591,0.974904,0.969396,05:19
102,0.429324,0.087439,0.956604,0.986333,0.975190,0.968683,05:19
103,0.437914,0.087632,0.955989,0.986694,0.975049,0.968430,05:19
104,0.429733,0.087876,0.955548,0.985392,0.973822,0.967578,05:18
105,0.427131,0.088155,0.954192,0.985822,0.968172,0.965595,05:19
106,0.421410,0.086880,0.958021,0.986483,0.969894,0.968105,05:19
107,0.423331,0.086505,0.959406,0.987437,0.969820,0.969017,05:20
108,0.414498,0.087649,0.957056,0.986444,0.971743,0.968075,05:19
109,0.410960,0.086814,0.954823,0.985415,0.972413,0.966869,05:20
110,0.428161,0.087513,0.956828,0.986240,0.976484,0.969095,05:18
111,0.416311,0.087218,0.955383,0.985800,0.974020,0.967646,05:18
112,0.420672,0.088036,0.957983,0.986544,0.976263,0.969693,05:19
113,0.430187,0.087471,0.956282,0.986744,0.970451,0.967440,05:18
114,0.409435,0.087211,0.957119,0.986961,0.972866,0.968516,05:20
115,0.423030,0.086605,0.956893,0.986569,0.975166,0.968880,05:18
116,0.413478,0.087075,0.954786,0.987304,0.975722,0.968149,05:19
