epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
87,0.632946,0.192069,0.965151,0.988922,0.971069,0.972573,06:43
88,0.632825,0.174078,0.964613,0.988716,0.971309,0.972313,06:43
89,0.641484,0.174678,0.966868,0.988885,0.975100,0.974431,06:43
90,0.660095,0.183125,0.967310,0.988647,0.968393,0.972915,06:43
91,0.670632,0.194282,0.966870,0.988951,0.974101,0.974198,06:43
92,0.651831,0.180870,0.965543,0.989925,0.975157,0.974042,06:43
93,0.658709,0.172391,0.965550,0.987881,0.971469,0.972613,06:43
94,0.637162,0.179968,0.964115,0.988511,0.965642,0.970596,06:43
95,0.643334,0.167212,0.966606,0.987298,0.970422,0.972733,06:43
96,0.668744,0.190649,0.968232,0.987252,0.971588,0.973826,06:43
97,0.654586,0.183813,0.966608,0.989067,0.972752,0.973759,06:43
98,0.669082,0.194115,0.966008,0.988527,0.973059,0.973400,06:43
99,0.664447,0.182342,0.966416,0.988553,0.973761,0.973787,06:43
100,0.615068,0.174319,0.965977,0.989048,0.972166,0.973292,06:43
101,0.607131,0.174086,0.967096,0.988974,0.970533,0.973425,06:43
102,0.643349,0.180495,0.967325,0.989361,0.974741,0.974688,06:43
103,0.611914,0.183260,0.967004,0.987961,0.971972,0.973485,06:43
104,0.669962,0.200480,0.968199,0.988677,0.973255,0.974583,06:43
105,0.666127,0.203272,0.967447,0.989303,0.970224,0.973606,06:43
106,0.663426,0.204871,0.968691,0.989208,0.971929,0.974630,06:43
107,0.665760,0.202063,0.966035,0.988786,0.972349,0.973301,06:43
108,0.644966,0.186802,0.966047,0.989193,0.973951,0.973809,06:43
109,0.648381,0.182882,0.966521,0.989291,0.973057,0.973848,06:43
110,0.623214,0.184632,0.966943,0.988512,0.977419,0.974954,06:43
111,0.657728,0.199422,0.966515,0.988779,0.976689,0.974625,06:43
112,0.643756,0.201426,0.967076,0.988395,0.972524,0.973768,06:43
113,0.637944,0.199221,0.966392,0.988564,0.973927,0.973819,06:43
114,0.627514,0.167199,0.966128,0.988299,0.966366,0.971730,06:43
115,0.643701,0.182943,0.965976,0.988786,0.970241,0.972745,06:43
116,0.625099,0.169887,0.966433,0.989388,0.972232,0.973622,06:43
117,0.637225,0.183861,0.967210,0.988913,0.970475,0.973452,06:43
118,0.619287,0.178838,0.967349,0.989079,0.975052,0.974707,06:43
119,0.621213,0.181031,0.967211,0.988924,0.971661,0.973752,06:43
120,0.635440,0.187510,0.967554,0.989030,0.974052,0.974548,06:43
121,0.625367,0.181750,0.967158,0.988879,0.975689,0.974721,06:43
122,0.641685,0.190886,0.965377,0.988468,0.973078,0.973075,06:43
123,0.600160,0.175349,0.967674,0.988710,0.970978,0.973759,06:43
124,0.685472,0.203009,0.966838,0.988925,0.971978,0.973644,06:43
125,0.629723,0.190263,0.966570,0.989284,0.973044,0.973867,06:43
126,0.638026,0.197551,0.965723,0.989160,0.973870,0.973619,06:43
127,0.602844,0.196457,0.966415,0.988912,0.974388,0.974033,06:43
128,0.691761,0.206116,0.967364,0.988740,0.972211,0.973919,06:43
129,0.625204,0.192840,0.966304,0.988484,0.976713,0.974451,06:43
130,0.615701,0.188116,0.967597,0.988821,0.972584,0.974150,06:43
131,0.569858,0.174634,0.965304,0.988605,0.973383,0.973149,06:43
132,0.622351,0.187672,0.967054,0.988928,0.974456,0.974373,06:43
133,0.630531,0.189101,0.967313,0.988906,0.974131,0.974416,06:43
134,0.620777,0.174550,0.967512,0.988743,0.971714,0.973870,06:43
135,0.622976,0.195288,0.967584,0.989026,0.973401,0.974399,06:43
136,0.620007,0.183775,0.965881,0.989081,0.971577,0.973105,06:43
137,0.595112,0.179462,0.967264,0.988715,0.975524,0.974692,06:43
138,0.635184,0.202329,0.968135,0.989121,0.973484,0.974719,06:43
139,0.629891,0.179441,0.967271,0.988901,0.974434,0.974469,06:43
140,0.591405,0.165128,0.966793,0.989047,0.977614,0.975062,06:43
141,0.616781,0.190816,0.967306,0.989248,0.974430,0.974573,06:43
142,0.643808,0.189800,0.967537,0.989267,0.973472,0.974453,06:43
143,0.620971,0.191927,0.967279,0.989648,0.973589,0.974449,06:43
144,0.593788,0.173887,0.966622,0.989085,0.974294,0.974156,06:43
145,0.634178,0.199690,0.967664,0.989540,0.970488,0.973839,06:43
146,0.620930,0.193133,0.967507,0.989061,0.973784,0.974465,06:43
147,0.583654,0.169172,0.966805,0.988776,0.974465,0.974213,06:43
148,0.633551,0.194541,0.967973,0.989503,0.971616,0.974266,06:43
149,0.638696,0.196348,0.968349,0.989726,0.970827,0.974313,06:43
150,0.606631,0.169421,0.966894,0.988981,0.973158,0.973982,06:43
151,0.606684,0.173832,0.967179,0.988633,0.974357,0.974337,06:43
152,0.589541,0.169808,0.966564,0.989076,0.973296,0.973875,06:43
153,0.589481,0.180510,0.967630,0.989194,0.977217,0.975418,06:43
154,0.607793,0.178812,0.967130,0.989194,0.974611,0.974517,06:43
155,0.613644,0.183281,0.967437,0.989194,0.974556,0.974656,06:43
156,0.596263,0.180918,0.966396,0.988864,0.974550,0.974052,06:43
157,0.647905,0.198336,0.966744,0.988934,0.973503,0.973981,06:43
158,0.633985,0.201210,0.967820,0.989448,0.973561,0.974662,06:43
159,0.642621,0.199790,0.968097,0.989124,0.972524,0.974461,06:43
