epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
87,0.507789,0.094942,0.961728,0.986422,0.970026,0.969976,06:53
88,0.513152,0.104891,0.961610,0.981005,0.972167,0.969098,06:54
89,0.524490,0.098467,0.960657,0.986451,0.973521,0.970321,06:53
90,0.516940,0.095572,0.959711,0.985357,0.974590,0.969843,06:53
91,0.507169,0.093132,0.962016,0.987404,0.973872,0.971327,06:54
92,0.511770,0.095215,0.961104,0.987445,0.975426,0.971270,06:54
93,0.507173,0.094517,0.960582,0.985997,0.970678,0.969460,06:53
94,0.504371,0.124212,0.958551,0.957906,0.972403,0.961853,06:53
95,0.511856,0.096018,0.961680,0.985021,0.974845,0.970807,06:53
96,0.512360,0.095595,0.958897,0.985281,0.975940,0.969754,06:53
97,0.501968,0.094612,0.961025,0.985731,0.970787,0.969642,06:53
98,0.496039,0.096594,0.960496,0.985227,0.973871,0.970022,06:53
99,0.502211,0.099389,0.959766,0.984991,0.971954,0.969119,06:53
100,0.506028,0.097392,0.962119,0.987273,0.968448,0.969990,06:53
101,0.498243,0.102414,0.961047,0.983877,0.967191,0.968291,06:54
102,0.498099,0.100016,0.960094,0.984380,0.973388,0.969489,06:53
103,0.486462,0.095035,0.961532,0.986263,0.968784,0.969528,06:54
104,0.499197,0.136622,0.961874,0.947993,0.970416,0.960539,06:53
105,0.493635,0.103445,0.962153,0.978994,0.973465,0.969191,06:54
106,0.491888,0.097973,0.961626,0.985701,0.975588,0.971136,06:54
107,0.493354,0.184508,0.961674,0.929189,0.974547,0.956771,06:53
108,0.489599,0.105008,0.961353,0.979996,0.969826,0.968132,06:53
109,0.479898,0.093106,0.962021,0.987787,0.972032,0.970965,06:52
110,0.482430,0.095207,0.962042,0.987700,0.973825,0.971402,06:53
111,0.484101,0.108954,0.959390,0.974352,0.971057,0.966047,06:53
112,0.492545,0.099767,0.961294,0.982445,0.974982,0.970004,06:53
113,0.488931,0.106716,0.961596,0.973620,0.970465,0.966819,06:53
114,0.484440,0.094427,0.961589,0.987363,0.971004,0.970386,06:53
115,0.493075,0.354313,0.960482,0.906942,0.967613,0.948880,06:53
116,0.474825,0.095731,0.960871,0.986636,0.978112,0.971623,06:53
117,0.476104,0.107400,0.960809,0.975806,0.973572,0.967749,06:52
118,0.478844,0.096120,0.961007,0.987295,0.972133,0.970361,06:53
119,0.485058,0.120350,0.960875,0.965799,0.976169,0.965930,06:53
120,0.473895,0.097536,0.960524,0.987714,0.969262,0.969506,06:53
121,0.475934,0.132882,0.962107,0.955045,0.972395,0.962913,06:53
122,0.485066,0.167315,0.960478,0.941777,0.971989,0.958680,06:53
123,0.475566,0.110358,0.961774,0.973716,0.970815,0.967019,06:54
