epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
87,0.581996,0.089094,0.961161,0.986831,0.976975,0.971532,04:52
88,0.589251,0.090036,0.960636,0.986022,0.975363,0.970664,04:52
89,0.585557,0.089388,0.961262,0.986421,0.977037,0.971496,04:53
90,0.585067,0.089599,0.961616,0.986249,0.975319,0.971200,04:52
91,0.592426,0.089379,0.961568,0.986617,0.976903,0.971664,04:53
92,0.589236,0.089543,0.960786,0.986387,0.977284,0.971310,04:54
93,0.584690,0.089165,0.960958,0.986351,0.977123,0.971347,04:52
94,0.590874,0.089831,0.960789,0.986471,0.977250,0.971325,04:53
95,0.584939,0.089578,0.961062,0.986316,0.977038,0.971370,04:54
96,0.582330,0.089568,0.961023,0.986353,0.977728,0.971532,04:53
97,0.583017,0.089550,0.961008,0.986641,0.977334,0.971498,04:52
98,0.600508,0.089507,0.960847,0.986415,0.977087,0.971299,04:54
99,0.591868,0.089654,0.961550,0.986272,0.975427,0.971200,04:53
100,0.588653,0.089864,0.961507,0.986433,0.975489,0.971234,04:53
101,0.587901,0.089335,0.960997,0.985941,0.974859,0.970698,04:54
102,0.587258,0.089359,0.961681,0.986352,0.975505,0.971305,04:54
103,0.590285,0.090413,0.960752,0.986027,0.974901,0.970608,04:52
104,0.589295,0.089105,0.960991,0.985736,0.977540,0.971314,04:53
