epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
87,0.525288,0.114306,0.961685,0.987405,0.981072,0.972962,04:08
88,0.509865,0.110095,0.962266,0.988377,0.980814,0.973431,04:08
89,0.489307,0.125730,0.960360,0.988981,0.980973,0.972668,04:08
90,0.490784,0.139705,0.962038,0.988625,0.978724,0.972856,04:08
91,0.497564,0.112894,0.962504,0.988904,0.982448,0.974090,04:08
92,0.506014,0.114334,0.962985,0.988041,0.981537,0.973887,04:08
93,0.431338,0.094523,0.963019,0.988048,0.985311,0.974849,04:08
94,0.501657,0.142843,0.961881,0.988364,0.982957,0.973771,04:08
95,0.486825,0.147339,0.960231,0.988126,0.983442,0.973007,04:08
96,0.433962,0.093561,0.961703,0.988797,0.984506,0.974177,04:08
97,0.472341,0.127679,0.962044,0.988775,0.983846,0.974177,04:08
98,0.481346,0.142289,0.961901,0.988211,0.983786,0.973950,04:08
99,0.465837,0.118196,0.961957,0.988279,0.983373,0.973891,04:08
100,0.399772,0.091689,0.964542,0.989093,0.982913,0.975272,04:08
101,0.479867,0.095060,0.962559,0.988734,0.985348,0.974800,04:08
102,0.519693,0.157737,0.960731,0.988813,0.983514,0.973447,04:08
103,0.388921,0.092545,0.964244,0.988460,0.983648,0.975149,04:08
104,0.555692,0.214164,0.961312,0.988446,0.983649,0.973680,04:08
105,0.455545,0.104091,0.963805,0.988029,0.983661,0.974825,04:08
106,0.423285,0.116909,0.962847,0.988894,0.983794,0.974595,04:08
107,0.432513,0.129622,0.963346,0.988867,0.984469,0.975007,04:08
108,0.496840,0.131158,0.963337,0.989110,0.984891,0.975169,04:08
109,0.472378,0.170507,0.963610,0.988666,0.984136,0.975006,04:08
110,0.429779,0.101740,0.963860,0.988305,0.983210,0.974809,04:08
111,0.483762,0.111777,0.963347,0.989163,0.983210,0.974767,04:08
112,0.507575,0.167885,0.963350,0.989110,0.983601,0.974853,04:08
113,0.427784,0.106556,0.963401,0.989128,0.982760,0.974673,04:08
114,0.480906,0.097898,0.962614,0.989357,0.984488,0.974768,04:08
115,0.478588,0.141824,0.962776,0.987731,0.983154,0.974109,04:08
116,0.442670,0.097337,0.963164,0.988552,0.984636,0.974879,04:08
117,0.478256,0.137451,0.962898,0.988650,0.983304,0.974438,04:08
118,0.476970,0.101021,0.963642,0.989147,0.982348,0.974695,04:08
119,0.480980,0.111793,0.964568,0.988666,0.984086,0.975472,04:08
120,0.517524,0.164844,0.962116,0.988417,0.983368,0.974004,04:08
121,0.475924,0.125876,0.962576,0.989466,0.984162,0.974695,04:08
122,0.425860,0.135642,0.963671,0.989620,0.984474,0.975359,04:08
123,0.463938,0.115421,0.964841,0.989282,0.983984,0.975737,04:08
124,0.499281,0.141097,0.962601,0.989734,0.983890,0.974707,04:09
125,0.476034,0.119671,0.964163,0.989258,0.983760,0.975336,04:08
126,0.446295,0.157114,0.963332,0.988863,0.984329,0.974964,04:08
127,0.458959,0.138447,0.963764,0.989234,0.983146,0.974977,04:08
128,0.446320,0.097001,0.963916,0.989306,0.984196,0.975334,04:08
129,0.431655,0.108688,0.964290,0.989003,0.983535,0.975280,04:08
130,0.525323,0.216929,0.963230,0.988895,0.983638,0.974748,04:08
131,0.433874,0.102989,0.963126,0.988599,0.983898,0.974687,04:08
132,0.469862,0.137810,0.961985,0.988396,0.982687,0.973763,04:08
133,0.425968,0.089447,0.963967,0.989653,0.983216,0.975201,04:08
134,0.423159,0.105084,0.964013,0.988732,0.984626,0.975346,04:08
135,0.462960,0.137449,0.963740,0.988622,0.983476,0.974894,04:08
