epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
87,1.081742,0.064095,0.979192,0.988930,0.984108,0.982855,02:57
88,1.080740,0.065067,0.978583,0.988608,0.984078,0.982463,02:57
89,1.071048,0.067163,0.979001,0.988834,0.985293,0.983032,02:57
90,1.072446,0.064810,0.978739,0.988766,0.984436,0.982670,02:56
91,1.085483,0.064987,0.979712,0.989645,0.982145,0.982803,02:56
92,1.075341,0.062748,0.980252,0.987982,0.982136,0.982656,02:56
93,1.067831,0.063334,0.978934,0.989763,0.985127,0.983190,02:56
94,1.063298,0.063037,0.979257,0.989510,0.984152,0.983044,02:57
95,1.061226,0.063680,0.978966,0.989810,0.984349,0.983023,02:56
96,1.076121,0.063112,0.979561,0.989714,0.984629,0.983366,02:56
97,1.067667,0.062068,0.979279,0.989438,0.985011,0.983252,02:56
98,1.065485,0.061994,0.980059,0.990206,0.985593,0.983979,02:56
99,1.070265,0.061158,0.980255,0.990172,0.985380,0.984016,02:57
100,1.048336,0.061903,0.979799,0.990058,0.984054,0.983428,02:57
101,1.069675,0.062704,0.979738,0.989471,0.983282,0.983057,02:56
102,1.070571,0.060225,0.980323,0.990250,0.982741,0.983409,02:57
103,1.062126,0.061434,0.980643,0.989963,0.983788,0.983759,02:57
104,1.058974,0.060792,0.980463,0.989930,0.984404,0.983815,02:56
105,1.051096,0.061485,0.980295,0.989611,0.984243,0.983611,02:56
106,1.043002,0.061266,0.979577,0.989541,0.983505,0.983050,02:57
107,1.036792,0.060144,0.980777,0.989096,0.985307,0.983989,02:56
108,1.044094,0.062240,0.979798,0.990162,0.984127,0.983471,02:57
109,1.045678,0.060755,0.980391,0.990167,0.983215,0.983541,02:57
110,1.052603,0.059331,0.980111,0.989999,0.986341,0.984140,02:56
111,1.061173,0.058827,0.981025,0.989992,0.985364,0.984352,02:56
112,1.039668,0.058760,0.980745,0.990300,0.985893,0.984421,02:56
113,1.049216,0.059531,0.980799,0.989534,0.985531,0.984166,02:57
114,1.043981,0.059619,0.980506,0.990505,0.985798,0.984329,02:57
115,1.039351,0.058874,0.980994,0.989634,0.984632,0.984063,02:57
116,1.039324,0.057365,0.981636,0.990141,0.982481,0.983974,02:56
117,1.030889,0.058555,0.980597,0.990226,0.984325,0.983936,02:57
118,1.029140,0.059485,0.980834,0.989589,0.984067,0.983831,02:57
119,1.034831,0.058657,0.981385,0.990289,0.983705,0.984191,02:57
120,1.017809,0.059359,0.981120,0.990258,0.984331,0.984207,02:56
121,1.033832,0.058257,0.981181,0.990354,0.983934,0.984162,02:57
122,1.045759,0.057042,0.981127,0.990073,0.984029,0.984089,02:57
123,1.022236,0.057501,0.981032,0.990235,0.985518,0.984454,02:57
124,1.035826,0.058369,0.980978,0.990099,0.985779,0.984459,02:56
125,1.034846,0.058943,0.981619,0.989911,0.983507,0.984164,02:56
126,1.042744,0.058486,0.981289,0.990281,0.984369,0.984307,02:57
127,1.033974,0.057134,0.981963,0.990456,0.984573,0.984739,02:57
128,1.019381,0.058648,0.981384,0.990387,0.985721,0.984719,02:57
129,1.010489,0.056709,0.981738,0.990813,0.986292,0.985145,02:56
130,1.028405,0.057875,0.981306,0.990145,0.986722,0.984870,02:57
131,1.027676,0.056948,0.981940,0.990349,0.985056,0.984821,02:57
132,1.027139,0.056206,0.980675,0.990597,0.984640,0.984147,02:56
133,1.031631,0.058750,0.981362,0.990731,0.985467,0.984731,02:57
134,1.007602,0.057507,0.981792,0.990351,0.984451,0.984596,02:57
135,1.025566,0.058098,0.981799,0.990222,0.984451,0.984567,02:57
136,1.017989,0.057364,0.981871,0.990480,0.984462,0.984671,02:57
137,1.024711,0.057367,0.981427,0.990520,0.983111,0.984121,02:57
138,1.021674,0.057089,0.981674,0.990685,0.984403,0.984609,02:57
139,1.017777,0.056421,0.981818,0.990309,0.983919,0.984466,02:56
