epoch,train_loss,valid_loss,metric_grapheme,metric_vowel,metric_consonant,metric_tot,time
0,2.085674,0.649641,0.731112,0.869597,0.775211,0.776758,02:56
1,1.850589,0.328706,0.855400,0.955045,0.924826,0.897668,02:56
2,1.727095,0.246848,0.899959,0.968211,0.955358,0.930872,02:56
3,1.651909,0.249904,0.912737,0.960945,0.968236,0.938664,02:56
4,1.603075,0.201506,0.924345,0.974001,0.959641,0.945583,02:56
5,1.543302,0.183072,0.928769,0.975362,0.971258,0.951039,02:56
6,1.528555,0.161742,0.938382,0.978648,0.970825,0.956559,02:56
7,1.495849,0.152156,0.941254,0.977993,0.972644,0.958286,02:56
8,1.470667,0.153002,0.940730,0.981985,0.972380,0.958956,02:56
9,1.454907,0.147779,0.940686,0.977901,0.975240,0.958628,02:56
10,1.432719,0.138453,0.942851,0.984388,0.978328,0.962105,02:56
11,1.425396,0.131378,0.947844,0.982817,0.979171,0.964419,02:56
12,1.396046,0.132341,0.948781,0.983393,0.972599,0.963389,02:56
13,1.380481,0.146137,0.952235,0.983106,0.978869,0.966611,02:56
14,1.348938,0.128750,0.950239,0.983185,0.973996,0.964414,02:56
15,1.359172,0.128923,0.956409,0.982357,0.973869,0.967261,02:56
16,1.341017,0.121193,0.955231,0.983369,0.982947,0.969195,02:56
17,1.334138,0.117293,0.955360,0.984465,0.979664,0.968713,02:56
18,1.315730,0.114389,0.958783,0.985018,0.981668,0.971063,02:56
19,1.339306,0.113402,0.957469,0.984521,0.981064,0.970131,02:56
20,1.322311,0.112044,0.959148,0.985635,0.978645,0.970644,02:56
21,1.299862,0.108333,0.959776,0.985994,0.978918,0.971116,02:56
22,1.278375,0.111158,0.960311,0.985064,0.981137,0.971706,02:56
23,1.271374,0.105282,0.959684,0.985243,0.981361,0.971493,02:56
24,1.290164,0.106477,0.961239,0.983534,0.985314,0.972832,02:56
25,1.270720,0.101889,0.960262,0.986404,0.983036,0.972491,02:56
26,1.268212,0.104771,0.963020,0.986569,0.981903,0.973628,02:56
27,1.264570,0.103892,0.962889,0.986563,0.976457,0.972199,02:56
28,1.263797,0.095877,0.964092,0.988861,0.977469,0.973629,02:56
29,1.233502,0.094776,0.965098,0.988757,0.982143,0.975274,02:56
